epoch,parameter1,parameter2,parameter3,parameter4,parameter5,parameter6,parameter7,parameter8,parameter9,parameter10,parameter11,parameter12,parameter13
1557,1.043362,0.87176293,0.26140928,0.46526158,0.031727415,0.15524326,4.0567207,1.9256247,3.6731405,0.99374527,0.5186304,1.9227579,-0.08598715
1558,1.043362,0.87176293,0.26140925,0.46526158,0.031727336,0.15524323,4.0567207,1.9256247,3.6731405,0.99374545,0.5186304,1.9227579,-0.085987285
1559,1.043362,0.87176293,0.26140925,0.46526158,0.031727288,0.15524329,4.0567207,1.9256247,3.6731405,0.99374545,0.5186304,1.9227579,-0.085987344
1560,1.043362,0.87176293,0.26140922,0.46526158,0.03172732,0.15524337,4.0567207,1.9256248,3.6731405,0.99374545,0.5186304,1.9227579,-0.08598743
1561,1.043362,0.87176293,0.26140922,0.46526158,0.031727266,0.15524343,4.0567207,1.9256248,3.6731405,0.99374545,0.5186304,1.9227579,-0.08598744
1562,1.043362,0.87176293,0.26140922,0.46526158,0.031727318,0.15524352,4.0567207,1.9256248,3.6731405,0.99374557,0.5186304,1.9227579,-0.08598749
1563,1.043362,0.87176293,0.26140922,0.46526158,0.03172731,0.15524353,4.0567207,1.9256248,3.6731405,0.99374557,0.5186304,1.9227579,-0.08598756
1564,1.043362,0.87176293,0.2614092,0.46526143,0.031727307,0.15524365,4.0567207,1.9256248,3.6731405,0.99374557,0.5186304,1.9227579,-0.0859876
1565,1.043362,0.87176293,0.26140907,0.46526143,0.031727333,0.15524366,4.0567207,1.9256248,3.6731405,0.99374557,0.5186304,1.9227579,-0.08598772
1566,1.043362,0.87176293,0.26140907,0.4652613,0.03172728,0.15524371,4.0567207,1.9256248,3.6731405,0.99374557,0.5186304,1.9227579,-0.085987814
1567,1.043362,0.87176293,0.26140907,0.46526134,0.03172725,0.15524378,4.0567207,1.9256248,3.6731405,0.99374557,0.5186304,1.9227579,-0.085987866
1568,1.043362,0.87176293,0.26140907,0.46526134,0.031727303,0.1552439,4.0567207,1.9256251,3.6731405,0.99374557,0.5186304,1.9227579,-0.08598789
1569,1.043362,0.87176293,0.26140898,0.4652613,0.03172725,0.15524392,4.0567207,1.9256251,3.6731405,0.9937458,0.5186304,1.9227579,-0.085987985
1570,1.043362,0.87176293,0.26140898,0.46526128,0.03172732,0.15524407,4.0567207,1.9256254,3.6731405,0.9937458,0.5186304,1.9227579,-0.08598802
1571,1.043362,0.87176293,0.26140898,0.46526125,0.03172728,0.15524411,4.0567207,1.9256254,3.6731405,0.9937458,0.5186304,1.9227579,-0.08598809
1572,1.043362,0.87176293,0.26140895,0.46526125,0.03172727,0.15524416,4.0567207,1.9256254,3.6731405,0.99374586,0.5186304,1.9227579,-0.08598817
1573,1.043362,0.87176293,0.26140895,0.46526122,0.031727195,0.15524413,4.0567207,1.9256254,3.6731405,0.993746,0.5186304,1.9227579,-0.08598831
1574,1.043362,0.87176293,0.26140887,0.46526116,0.031727217,0.15524417,4.0567207,1.9256254,3.6731405,0.993746,0.5186304,1.9227579,-0.085988395
1575,1.043362,0.87176293,0.26140887,0.4652611,0.03172722,0.15524423,4.0567207,1.9256256,3.6731405,0.99374604,0.5186304,1.9227579,-0.085988455
1576,1.043362,0.87176293,0.26140875,0.4652611,0.031727288,0.15524434,4.0567207,1.9256256,3.6731405,0.99374604,0.5186304,1.9227579,-0.0859885
1577,1.043362,0.87176293,0.26140875,0.4652611,0.031727176,0.15524432,4.0567207,1.9256256,3.6731405,0.9937461,0.5186304,1.9227579,-0.08598862
1578,1.043362,0.87176293,0.26140875,0.4652611,0.031727206,0.15524442,4.0567207,1.9256256,3.6731405,0.99374616,0.5186304,1.9227579,-0.08598866
1579,1.043362,0.87176293,0.26140872,0.4652611,0.031727184,0.15524447,4.0567207,1.9256256,3.6731405,0.9937462,0.5186304,1.9227579,-0.08598872
1580,1.043362,0.87176293,0.2614087,0.46526107,0.031727154,0.15524448,4.0567207,1.9256259,3.6731405,0.9937464,0.5186304,1.9227579,-0.0859888
1581,1.043362,0.87176293,0.2614087,0.46526107,0.031727046,0.1552445,4.0567207,1.9256259,3.6731405,0.9937464,0.5186304,1.9227579,-0.08598891
1582,1.043362,0.87176293,0.26140863,0.46526095,0.03172714,0.15524463,4.0567207,1.9256263,3.6731405,0.9937464,0.51863045,1.9227579,-0.085988946
1583,1.043362,0.87176293,0.2614086,0.46526095,0.031727172,0.15524472,4.0567207,1.9256263,3.6731405,0.9937464,0.51863045,1.9227579,-0.085988976
1584,1.043362,0.87176293,0.2614086,0.46526095,0.031727087,0.15524471,4.0567207,1.9256263,3.6731405,0.99374646,0.51863045,1.9227579,-0.08598905
1585,1.043362,0.87176293,0.2614085,0.46526092,0.031727113,0.15524474,4.0567207,1.9256263,3.6731405,0.99374646,0.51863045,1.9227579,-0.085989185
1586,1.043362,0.87176293,0.2614085,0.4652609,0.031727135,0.15524486,4.0567207,1.9256265,3.6731405,0.9937466,0.51863045,1.9227579,-0.0859892
1587,1.043362,0.87176293,0.26140857,0.46526086,0.031727083,0.15524493,4.0567207,1.9256265,3.6731405,0.9937466,0.51863045,1.9227579,-0.08598924
1588,1.043362,0.87176293,0.26140842,0.46526086,0.03172713,0.155245,4.0567207,1.9256266,3.6731405,0.99374664,0.51863045,1.9227579,-0.08598935
1589,1.043362,0.87176293,0.26140842,0.46526086,0.03172711,0.15524507,4.0567207,1.9256266,3.6731405,0.99374664,0.51863045,1.9227579,-0.0859894
1590,1.043362,0.87176293,0.2614084,0.4652608,0.031727124,0.15524516,4.0567207,1.9256269,3.6731405,0.99374664,0.51863045,1.9227579,-0.08598946
1591,1.043362,0.87176293,0.2614084,0.46526074,0.031727068,0.15524518,4.0567207,1.9256269,3.6731405,0.9937469,0.51863045,1.9227579,-0.08598952
1592,1.043362,0.87176293,0.2614084,0.4652607,0.031727083,0.15524524,4.0567207,1.9256269,3.6731405,0.9937469,0.51863045,1.9227579,-0.085989624
1593,1.043362,0.87176293,0.26140833,0.46526062,0.031727083,0.1552453,4.0567207,1.9256269,3.6731405,0.993747,0.51863045,1.9227579,-0.08598968
1594,1.043362,0.87176293,0.26140833,0.46526057,0.031727076,0.15524541,4.0567207,1.925627,3.6731405,0.993747,0.51863045,1.9227579,-0.0859897
1595,1.043362,0.87176293,0.2614082,0.46526054,0.031727012,0.15524536,4.0567207,1.925627,3.6731405,0.99374735,0.51863045,1.9227579,-0.08598987
1596,1.043362,0.87176293,0.2614082,0.46526054,0.031727023,0.15524544,4.0567207,1.925627,3.6731405,0.99374735,0.51863045,1.9227579,-0.085989885
1597,1.043362,0.87176293,0.26140818,0.46526054,0.03172698,0.15524547,4.0567207,1.9256271,3.6731405,0.99374735,0.51863045,1.9227579,-0.08599003
1598,1.043362,0.87176293,0.26140812,0.46526054,0.031727016,0.15524553,4.0567207,1.9256272,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599012
1599,1.043362,0.87176293,0.26140812,0.46526042,0.031726994,0.15524562,4.0567207,1.9256274,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599016
1600,1.043362,0.87176293,0.26140812,0.46526042,0.031727,0.15524574,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599016
1601,1.043362,0.87176293,0.26140812,0.46526042,0.031726975,0.15524574,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599022
1602,1.043362,0.87176293,0.26140812,0.46526042,0.031726964,0.15524574,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599025
1603,1.043362,0.87176293,0.26140812,0.46526042,0.031726956,0.15524574,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599027
1604,1.043362,0.87176293,0.26140812,0.46526042,0.031726964,0.15524578,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.0859903
1605,1.043362,0.87176293,0.26140812,0.46526042,0.031726945,0.1552458,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085990325
1606,1.043362,0.87176293,0.26140812,0.46526042,0.031726927,0.1552458,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085990384
1607,1.043362,0.87176293,0.26140812,0.46526042,0.031726923,0.15524584,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599041
1608,1.043362,0.87176293,0.26140812,0.46526042,0.031726934,0.15524584,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599046
1609,1.043362,0.87176293,0.26140812,0.46526042,0.03172694,0.15524584,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085990496
1610,1.043362,0.87176293,0.26140812,0.46526042,0.03172693,0.15524584,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599055
1611,1.043362,0.87176293,0.26140812,0.46526042,0.031726934,0.15524584,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599059
1612,1.043362,0.87176293,0.26140812,0.4652604,0.03172693,0.15524587,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599064
1613,1.043362,0.87176293,0.26140812,0.4652604,0.031726915,0.15524587,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085990675
1614,1.043362,0.87176293,0.26140812,0.4652604,0.031726908,0.15524589,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.0859907
1615,1.043362,0.87176293,0.26140812,0.4652604,0.031726927,0.1552459,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085990734
1616,1.043362,0.87176293,0.26140812,0.4652604,0.031726915,0.1552459,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599076
1617,1.043362,0.87176293,0.26140812,0.4652604,0.03172693,0.15524592,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599082
1618,1.043362,0.87176293,0.26140812,0.4652604,0.031726904,0.15524592,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599085
1619,1.043362,0.87176293,0.26140812,0.4652604,0.031726915,0.15524594,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599087
1620,1.043362,0.87176293,0.26140812,0.4652604,0.031726893,0.15524594,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.0859909
1621,1.043362,0.87176293,0.26140812,0.4652604,0.031726878,0.15524594,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599094
1622,1.043362,0.87176293,0.26140812,0.4652604,0.031726863,0.15524596,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599097
1623,1.043362,0.87176293,0.26140812,0.4652604,0.03172686,0.15524596,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599101
1624,1.043362,0.87176293,0.26140812,0.4652604,0.031726863,0.155246,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085990995
1625,1.043362,0.87176293,0.26140812,0.4652604,0.03172685,0.15524602,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599106
1626,1.043362,0.87176293,0.26140812,0.4652604,0.03172684,0.15524602,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599109
1627,1.043362,0.87176293,0.26140812,0.4652604,0.03172686,0.15524602,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599112
1628,1.043362,0.87176293,0.26140812,0.4652604,0.031726863,0.15524605,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085991144
1629,1.043362,0.87176293,0.26140812,0.4652604,0.031726845,0.15524605,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599118
1630,1.043362,0.87176293,0.26140812,0.4652604,0.031726822,0.15524605,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.0859912
1631,1.043362,0.87176293,0.26140812,0.4652604,0.03172685,0.1552461,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599122
1632,1.043362,0.87176293,0.26140812,0.4652604,0.031726837,0.15524612,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599125
1633,1.043362,0.87176293,0.26140806,0.4652604,0.03172681,0.15524612,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599133
1634,1.043362,0.87176293,0.26140806,0.4652604,0.03172681,0.15524618,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599133
1635,1.043362,0.87176293,0.26140806,0.4652604,0.031726822,0.15524618,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599136
1636,1.043362,0.87176293,0.26140806,0.4652604,0.03172684,0.15524621,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599136
1637,1.043362,0.87176293,0.26140806,0.4652604,0.031726785,0.15524621,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599143
1638,1.043362,0.87176293,0.26140806,0.4652604,0.03172683,0.15524626,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599142
1639,1.043362,0.87176293,0.26140806,0.4652604,0.031726796,0.15524626,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599148
1640,1.043362,0.87176293,0.26140806,0.4652604,0.031726792,0.15524626,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599153
1641,1.043362,0.87176293,0.26140806,0.4652604,0.031726826,0.15524632,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599154
1642,1.043362,0.87176293,0.26140806,0.4652604,0.031726804,0.15524632,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599156
1643,1.043362,0.87176293,0.26140806,0.4652604,0.031726796,0.15524632,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085991606
1644,1.043362,0.87176293,0.26140806,0.4652604,0.031726815,0.15524636,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085991636
1645,1.043362,0.87176293,0.26140806,0.4652604,0.031726804,0.15524638,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599168
1646,1.043362,0.87176293,0.26140806,0.4652604,0.031726778,0.15524639,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599173
1647,1.043362,0.87176293,0.26140806,0.4652604,0.031726766,0.15524639,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599178
1648,1.043362,0.87176293,0.26140806,0.4652604,0.031726792,0.15524642,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.0859918
1649,1.043362,0.87176293,0.26140806,0.4652604,0.03172678,0.15524645,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599181
1650,1.043362,0.87176293,0.26140806,0.4652604,0.03172679,0.15524647,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599184
1651,1.043362,0.87176293,0.26140806,0.4652604,0.03172675,0.15524647,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599189
1652,1.043362,0.87176293,0.26140806,0.4652604,0.03172672,0.15524647,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599196
1653,1.043362,0.87176293,0.26140806,0.4652604,0.031726733,0.15524648,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599198
1654,1.043362,0.87176293,0.26140806,0.4652604,0.03172672,0.15524648,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599203
1655,1.043362,0.87176293,0.26140806,0.4652604,0.031726744,0.1552465,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599205
1656,1.043362,0.87176293,0.26140806,0.4652604,0.031726737,0.15524653,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599206
1657,1.043362,0.87176293,0.26140806,0.4652604,0.03172675,0.15524654,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599209
1658,1.043362,0.87176293,0.26140806,0.4652604,0.03172669,0.15524654,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599213
1659,1.043362,0.87176293,0.26140806,0.4652604,0.0317267,0.15524654,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599218
1660,1.043362,0.87176293,0.26140806,0.4652604,0.03172672,0.15524665,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599219
1661,1.043362,0.87176293,0.26140806,0.4652604,0.03172669,0.15524665,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599224
1662,1.043362,0.87176293,0.26140806,0.4652604,0.031726703,0.15524666,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599227
1663,1.043362,0.87176293,0.26140806,0.4652604,0.031726684,0.15524666,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085992314
1664,1.043362,0.87176293,0.26140806,0.4652604,0.031726647,0.15524666,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599236
1665,1.043362,0.87176293,0.26140806,0.4652604,0.031726655,0.1552467,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599238
1666,1.043362,0.87176293,0.26140806,0.4652604,0.03172665,0.15524673,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599243
1667,1.043362,0.87176293,0.261408,0.4652604,0.03172666,0.15524675,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599249
1668,1.043362,0.87176293,0.261408,0.4652604,0.031726647,0.15524676,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085992545
1669,1.043362,0.87176293,0.261408,0.4652604,0.031726655,0.15524678,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599256
1670,1.043362,0.87176293,0.261408,0.4652604,0.03172665,0.15524681,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599259
1671,1.043362,0.87176293,0.261408,0.4652604,0.031726666,0.15524682,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599261
1672,1.043362,0.87176293,0.261408,0.4652604,0.031726666,0.15524682,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599264
1673,1.043362,0.87176293,0.261408,0.4652604,0.03172665,0.15524682,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085992664
1674,1.043362,0.87176293,0.261408,0.4652604,0.031726643,0.15524682,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599272
1675,1.043362,0.87176293,0.261408,0.4652604,0.031726614,0.15524685,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085992716
1676,1.043362,0.87176293,0.261408,0.4652604,0.031726617,0.15524685,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599278
1677,1.043362,0.87176293,0.261408,0.4652604,0.031726632,0.15524687,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085992806
1678,1.043362,0.87176293,0.261408,0.4652604,0.03172663,0.15524687,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599285
1679,1.043362,0.87176293,0.261408,0.4652604,0.0317266,0.15524691,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599285
1680,1.043362,0.87176293,0.261408,0.4652604,0.03172658,0.15524691,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085992895
1681,1.043362,0.87176293,0.261408,0.4652604,0.031726606,0.15524691,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599294
1682,1.043362,0.87176293,0.261408,0.4652604,0.031726584,0.15524693,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599296
1683,1.043362,0.87176293,0.261408,0.4652604,0.0317266,0.15524694,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085992984
1684,1.043362,0.87176293,0.261408,0.4652604,0.031726576,0.15524694,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599304
1685,1.043362,0.87176293,0.261408,0.4652604,0.031726588,0.155247,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085993044
1686,1.043362,0.87176293,0.261408,0.4652604,0.031726588,0.155247,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085993096
1687,1.043362,0.87176293,0.261408,0.4652604,0.03172659,0.155247,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599312
1688,1.043362,0.87176293,0.261408,0.4652604,0.031726573,0.155247,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599318
1689,1.043362,0.87176293,0.261408,0.4652604,0.031726617,0.1552471,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599318
1690,1.043362,0.87176293,0.261408,0.4652604,0.031726584,0.1552471,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599326
1691,1.043362,0.87176293,0.261408,0.4652604,0.03172656,0.1552471,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.0859933
1692,1.043362,0.87176293,0.261408,0.4652604,0.03172655,0.15524715,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085993305
1693,1.043362,0.87176293,0.261408,0.4652604,0.031726554,0.1552472,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599333
1694,1.043362,0.87176293,0.261408,0.4652604,0.031726573,0.15524726,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085993335
1695,1.043362,0.87176293,0.261408,0.4652604,0.031726535,0.15524724,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599339
1696,1.043362,0.87176293,0.261408,0.4652604,0.031726535,0.15524726,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599343
1697,1.043362,0.87176293,0.261408,0.4652604,0.031726517,0.15524726,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.0859935
1698,1.043362,0.87176293,0.261408,0.4652604,0.031726517,0.15524726,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599357
1699,1.043362,0.87176293,0.261408,0.4652604,0.03172653,0.15524733,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599357
1700,1.043362,0.87176293,0.261408,0.4652604,0.0317265,0.15524733,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599362
1701,1.043362,0.87176293,0.261408,0.4652604,0.031726513,0.15524733,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599362
1702,1.043362,0.87176293,0.261408,0.4652604,0.03172652,0.15524733,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.08599362
1703,1.043362,0.87176293,0.261408,0.4652604,0.031726535,0.15524733,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085993625
