epoch,parameter1,parameter2,parameter3,parameter4
2611,3.0966113,0.12477879,0.43063033,0.48149043
2612,3.0966113,0.12477879,0.43063033,0.48149043
2613,3.0966113,0.12477879,0.43063033,0.48149043
2614,3.0966113,0.12477879,0.43063033,0.48149043
2615,3.0966113,0.12477879,0.43063033,0.48149043
2616,3.0966113,0.12477879,0.43063033,0.48149043
2617,3.0966113,0.12477879,0.43063033,0.48149043
2618,3.0966113,0.12477879,0.43063033,0.48149043
2619,3.0966113,0.12477879,0.43063033,0.48149043
2620,3.0966113,0.12477879,0.43063033,0.48149043
2621,3.0966113,0.12477879,0.43063033,0.48149043
2622,3.0966113,0.12477879,0.43063033,0.48149043
2623,3.0966113,0.12477879,0.43063033,0.48149043
2624,3.0966113,0.12477879,0.43063033,0.48149043
2625,3.0966113,0.12477879,0.43063033,0.48149043
2626,3.0966113,0.12477879,0.43063033,0.48149043
2627,3.0966113,0.12477879,0.43063033,0.48149043
2628,3.0966113,0.12477879,0.43063033,0.48149043
2629,3.0966113,0.12477879,0.43063033,0.48149043
2630,3.0966113,0.12477879,0.43063033,0.48149043
2631,3.0966113,0.12477879,0.43063033,0.48149043
2632,3.0966113,0.12477879,0.43063033,0.48149043
2633,3.0966113,0.12477879,0.43063033,0.48149043
2634,3.0966113,0.12477879,0.43063033,0.48149043
2635,3.0966113,0.12477879,0.43063033,0.48149043
2636,3.0966113,0.12477879,0.43063033,0.48149043
2637,3.0966113,0.12477879,0.43063033,0.48149043
2638,3.0966113,0.12477879,0.43063033,0.48149043
2639,3.0966113,0.12477879,0.43063033,0.48149043
2640,3.0966113,0.12477879,0.43063033,0.48149043
2641,3.0966113,0.12477879,0.43063033,0.48149043
2642,3.0966113,0.12477879,0.43063033,0.48149043
2643,3.0966113,0.12477879,0.43063033,0.48149043
2644,3.0966113,0.12477879,0.43063033,0.48149043
2645,3.0966113,0.12477879,0.43063033,0.48149043
2646,3.0966113,0.12477879,0.43063033,0.48149043
2647,3.0966113,0.12477879,0.43063033,0.48149043
2648,3.0966113,0.12477879,0.43063033,0.48149043
2649,3.0966113,0.12477879,0.43063033,0.48149043
2650,3.0966113,0.12477879,0.43063033,0.48149043
2651,3.0966113,0.12477879,0.43063033,0.48149043
2652,3.0966113,0.12477879,0.43063033,0.48149043
2653,3.0966113,0.12477879,0.43063033,0.48149043
2654,3.0966113,0.12477879,0.43063033,0.48149043
2655,3.0966113,0.12477879,0.43063033,0.48149043
2656,3.0966113,0.12477879,0.43063033,0.48149043
2657,3.0966113,0.12477879,0.43063033,0.48149043
2658,3.0966113,0.12477879,0.43063033,0.48149043
2659,3.0966113,0.12477879,0.43063033,0.48149043
2660,3.0966113,0.12477879,0.43063033,0.48149043
2661,3.0966113,0.12477879,0.43063033,0.48149043
2662,3.0966113,0.12477879,0.43063033,0.48149043
2663,3.0966113,0.12477879,0.43063033,0.48149043
2664,3.0966113,0.12477879,0.43063033,0.48149043
2665,3.0966113,0.12477879,0.43063033,0.48149043
2666,3.0966113,0.12477879,0.43063033,0.48149043
2667,3.0966113,0.12477879,0.43063033,0.48149043
2668,3.0966113,0.12477879,0.43063033,0.48149043
2669,3.0966113,0.12477879,0.43063033,0.48149043
2670,3.0966113,0.12477879,0.43063033,0.48149043
2671,3.0966113,0.12477879,0.43063033,0.48149043
2672,3.0966113,0.12477879,0.43063033,0.48149043
2673,3.0966113,0.12477879,0.43063033,0.48149043
2674,3.0966113,0.12477879,0.43063033,0.48149043
2675,3.0966113,0.12477879,0.43063033,0.48149043
2676,3.0966113,0.12477879,0.43063033,0.48149043
2677,3.0966113,0.12477879,0.43063033,0.48149043
2678,3.0966113,0.12477879,0.43063033,0.48149043
2679,3.0966113,0.12477879,0.43063033,0.48149043
2680,3.0966113,0.12477879,0.43063033,0.48149043
2681,3.0966113,0.12477879,0.43063033,0.48149043
2682,3.0966113,0.12477879,0.43063033,0.48149043
2683,3.0966113,0.12477879,0.43063033,0.48149043
2684,3.0966113,0.12477879,0.43063033,0.48149043
2685,3.0966113,0.12477879,0.43063033,0.48149043
2686,3.0966113,0.12477879,0.43063033,0.48149043
2687,3.0966113,0.12477879,0.43063033,0.48149043
2688,3.0966113,0.12477879,0.43063033,0.48149043
2689,3.0966113,0.12477879,0.43063033,0.48149043
2690,3.0966113,0.12477879,0.43063033,0.48149043
2691,3.0966113,0.12477879,0.43063033,0.48149043
2692,3.0966113,0.12477879,0.43063033,0.48149043
2693,3.0966113,0.12477879,0.43063033,0.48149043
2694,3.0966113,0.12477879,0.43063033,0.48149043
2695,3.0966113,0.12477879,0.43063033,0.48149043
2696,3.0966113,0.12477879,0.43063033,0.48149043
2697,3.0966113,0.12477879,0.43063033,0.48149043
2698,3.0966113,0.12477879,0.43063033,0.48149043
2699,3.0966113,0.12477879,0.43063033,0.48149043
2700,3.0966113,0.12477879,0.43063033,0.48149043
2701,3.0966113,0.12477879,0.43063033,0.48149043
2702,3.0966113,0.12477879,0.43063033,0.48149043
2703,3.0966113,0.12477879,0.43063033,0.48149043
2704,3.0966113,0.12477879,0.43063033,0.48149043
2705,3.0966113,0.12477879,0.43063033,0.48149043
2706,3.0966113,0.12477879,0.43063033,0.48149043
2707,3.0966113,0.12477879,0.43063033,0.48149043
2708,3.0966113,0.12477879,0.43063033,0.48149043
2709,3.0966113,0.12477879,0.43063033,0.48149043
2710,3.0966113,0.12477879,0.43063033,0.48149043
2711,3.0966113,0.12477879,0.43063033,0.48149043
2712,3.0966113,0.12477879,0.43063033,0.48149043
2713,3.0966113,0.12477879,0.43063033,0.48149043
2714,3.0966113,0.12477879,0.43063033,0.48149043
2715,3.0966113,0.12477879,0.43063033,0.48149043
2716,3.0966113,0.12477879,0.43063033,0.48149043
2717,3.0966113,0.12477879,0.43063033,0.48149043
2718,3.0966113,0.12477879,0.43063033,0.48149043
2719,3.0966113,0.12477879,0.43063033,0.48149043
2720,3.0966113,0.12477879,0.43063033,0.48149043
2721,3.0966113,0.12477879,0.43063033,0.48149043
2722,3.0966113,0.12477879,0.43063033,0.48149043
2723,3.0966113,0.12477879,0.43063033,0.48149043
2724,3.0966113,0.12477879,0.43063033,0.48149043
2725,3.0966113,0.12477879,0.43063033,0.48149043
2726,3.0966113,0.12477879,0.43063033,0.48149043
2727,3.0966113,0.12477879,0.43063033,0.48149043
2728,3.0966113,0.12477879,0.43063033,0.48149043
2729,3.0966113,0.12477879,0.43063033,0.48149043
2730,3.0966113,0.12477879,0.43063033,0.48149043
2731,3.0966113,0.12477879,0.43063033,0.48149043
2732,3.0966113,0.12477879,0.43063033,0.48149043
2733,3.0966113,0.12477879,0.43063033,0.48149043
2734,3.0966113,0.12477879,0.43063033,0.48149043
2735,3.0966113,0.12477879,0.43063033,0.48149043
2736,3.0966113,0.12477879,0.43063033,0.48149043
2737,3.0966113,0.12477879,0.43063033,0.48149043
2738,3.0966113,0.12477879,0.43063033,0.48149043
2739,3.0966113,0.12477879,0.43063033,0.48149043
2740,3.0966113,0.12477879,0.43063033,0.48149043
2741,3.0966113,0.12477879,0.43063033,0.48149043
2742,3.0966113,0.12477879,0.43063033,0.48149043
2743,3.0966113,0.12477879,0.43063033,0.48149043
2744,3.0966113,0.12477879,0.43063033,0.48149043
2745,3.0966113,0.12477879,0.43063033,0.48149043
2746,3.0966113,0.12477879,0.43063033,0.48149043
2747,3.0966113,0.12477879,0.43063033,0.48149043
2748,3.0966113,0.12477879,0.43063033,0.48149043
2749,3.0966113,0.12477879,0.43063033,0.48149043
2750,3.0966113,0.12477879,0.43063033,0.48149043
2751,3.0966113,0.12477879,0.43063033,0.48149043
2752,3.0966113,0.12477879,0.43063033,0.48149043
2753,3.0966113,0.12477879,0.43063033,0.48149043
2754,3.0966113,0.12477879,0.43063033,0.48149043
2755,3.0966113,0.12477879,0.43063033,0.48149043
2756,3.0966113,0.12477879,0.43063033,0.48149043
2757,3.0966113,0.12477879,0.43063033,0.48149043
2758,3.0966113,0.12477879,0.43063033,0.48149043
2759,3.0966113,0.12477879,0.43063033,0.48149043
2760,3.0966113,0.12477879,0.43063033,0.48149043
2761,3.0966113,0.12477879,0.43063033,0.48149043
2762,3.0966113,0.12477879,0.43063033,0.48149043
2763,3.0966113,0.12477879,0.43063033,0.48149043
2764,3.0966113,0.12477879,0.43063033,0.48149043
2765,3.0966113,0.12477879,0.43063033,0.48149043
2766,3.0966113,0.12477879,0.43063033,0.48149043
2767,3.0966113,0.12477879,0.43063033,0.48149043
2768,3.0966113,0.12477879,0.43063033,0.48149043
2769,3.0966113,0.12477879,0.43063033,0.48149043
2770,3.0966113,0.12477879,0.43063033,0.48149043
2771,3.0966113,0.12477879,0.43063033,0.48149043
2772,3.0966113,0.12477879,0.43063033,0.48149043
2773,3.0966113,0.12477879,0.43063033,0.48149043
2774,3.0966113,0.12477879,0.43063033,0.48149043
2775,3.0966113,0.12477879,0.43063033,0.48149043
2776,3.0966113,0.12477879,0.43063033,0.48149043
2777,3.0966113,0.12477879,0.43063033,0.48149043
2778,3.0966113,0.12477879,0.43063033,0.48149043
2779,3.0966113,0.12477879,0.43063033,0.48149043
2780,3.0966113,0.12477879,0.43063033,0.48149043
2781,3.0966113,0.12477879,0.43063033,0.48149043
2782,3.0966113,0.12477879,0.43063033,0.48149043
2783,3.0966113,0.12477879,0.43063033,0.48149043
2784,3.0966113,0.12477879,0.43063033,0.48149043
2785,3.0966113,0.12477879,0.43063033,0.48149043
2786,3.0966113,0.12477879,0.43063033,0.48149043
2787,3.0966113,0.12477879,0.43063033,0.48149043
2788,3.0966113,0.12477879,0.43063033,0.48149043
2789,3.0966113,0.12477879,0.43063033,0.48149043
2790,3.0966113,0.12477879,0.43063033,0.48149043
2791,3.0966113,0.12477879,0.43063033,0.48149043
2792,3.0966113,0.12477879,0.43063033,0.48149043
2793,3.0966113,0.12477879,0.43063033,0.48149043
2794,3.0966113,0.12477879,0.43063033,0.48149043
2795,3.0966113,0.12477879,0.43063033,0.48149043
2796,3.0966113,0.12477879,0.43063033,0.48149043
2797,3.0966113,0.12477879,0.43063033,0.48149043
2798,3.0966113,0.12477879,0.43063033,0.48149043
2799,3.0966113,0.12477879,0.43063033,0.48149043
2800,3.0966113,0.12477879,0.43063033,0.48149043
2801,3.0966113,0.12477879,0.43063033,0.48149043
2802,3.0966113,0.12477879,0.43063033,0.48149043
2803,3.0966113,0.12477879,0.43063033,0.48149043
2804,3.0966113,0.12477879,0.43063033,0.48149043
2805,3.0966113,0.12477879,0.43063033,0.48149043
2806,3.0966113,0.12477879,0.43063033,0.48149043
2807,3.0966113,0.12477879,0.43063033,0.48149043
2808,3.0966113,0.12477879,0.43063033,0.48149043
2809,3.0966113,0.12477879,0.43063033,0.48149043
2810,3.0966113,0.12477879,0.43063033,0.48149043
2811,3.0966113,0.12477879,0.43063033,0.48149043
2812,3.0966113,0.12477879,0.43063033,0.48149043
2813,3.0966113,0.12477879,0.43063033,0.48149043
2814,3.0966113,0.12477879,0.43063033,0.48149043
2815,3.0966113,0.12477879,0.43063033,0.48149043
2816,3.0966113,0.12477879,0.43063033,0.48149043
2817,3.0966113,0.12477879,0.43063033,0.48149043
2818,3.0966113,0.12477879,0.43063033,0.48149043
2819,3.0966113,0.12477879,0.43063033,0.48149043
2820,3.0966113,0.12477879,0.43063033,0.48149043
2821,3.0966113,0.12477879,0.43063033,0.48149043
2822,3.0966113,0.12477879,0.43063033,0.48149043
2823,3.0966113,0.12477879,0.43063033,0.48149043
2824,3.0966113,0.12477879,0.43063033,0.48149043
2825,3.0966113,0.12477879,0.43063033,0.48149043
2826,3.0966113,0.12477879,0.43063033,0.48149043
2827,3.0966113,0.12477879,0.43063033,0.48149043
2828,3.0966113,0.12477879,0.43063033,0.48149043
2829,3.0966113,0.12477879,0.43063033,0.48149043
2830,3.0966113,0.12477879,0.43063033,0.48149043
2831,3.0966113,0.12477879,0.43063033,0.48149043
2832,3.0966113,0.12477879,0.43063033,0.48149043
2833,3.0966113,0.12477879,0.43063033,0.48149043
2834,3.0966113,0.12477879,0.43063033,0.48149043
2835,3.0966113,0.12477879,0.43063033,0.48149043
2836,3.0966113,0.12477879,0.43063033,0.48149043
2837,3.0966113,0.12477879,0.43063033,0.48149043
2838,3.0966113,0.12477879,0.43063033,0.48149043
2839,3.0966113,0.12477879,0.43063033,0.48149043
2840,3.0966113,0.12477879,0.43063033,0.48149043
2841,3.0966113,0.12477879,0.43063033,0.48149043
2842,3.0966113,0.12477879,0.43063033,0.48149043
2843,3.0966113,0.12477879,0.43063033,0.48149043
2844,3.0966113,0.12477879,0.43063033,0.48149043
2845,3.0966113,0.12477879,0.43063033,0.48149043
2846,3.0966113,0.12477879,0.43063033,0.48149043
2847,3.0966113,0.12477879,0.43063033,0.48149043
2848,3.0966113,0.12477879,0.43063033,0.48149043
2849,3.0966113,0.12477879,0.43063033,0.48149043
2850,3.0966113,0.12477879,0.43063033,0.48149043
2851,3.0966113,0.12477879,0.43063033,0.48149043
2852,3.0966113,0.12477879,0.43063033,0.48149043
2853,3.0966113,0.12477879,0.43063033,0.48149043
2854,3.0966113,0.12477879,0.43063033,0.48149043
2855,3.0966113,0.12477879,0.43063033,0.48149043
2856,3.0966113,0.12477879,0.43063033,0.48149043
2857,3.0966113,0.12477879,0.43063033,0.48149043
2858,3.0966113,0.12477879,0.43063033,0.48149043
2859,3.0966113,0.12477879,0.43063033,0.48149043
2860,3.0966113,0.12477879,0.43063033,0.48149043
2861,3.0966113,0.12477879,0.43063033,0.48149043
2862,3.0966113,0.12477879,0.43063033,0.48149043
2863,3.0966113,0.12477879,0.43063033,0.48149043
2864,3.0966113,0.12477879,0.43063033,0.48149043
2865,3.0966113,0.12477879,0.43063033,0.48149043
2866,3.0966113,0.12477879,0.43063033,0.48149043
2867,3.0966113,0.12477879,0.43063033,0.48149043
2868,3.0966113,0.12477879,0.43063033,0.48149043
2869,3.0966113,0.12477879,0.43063033,0.48149043
2870,3.0966113,0.12477879,0.43063033,0.48149043
2871,3.0966113,0.12477879,0.43063033,0.48149043
2872,3.0966113,0.12477879,0.43063033,0.48149043
2873,3.0966113,0.12477879,0.43063033,0.48149043
2874,3.0966113,0.12477879,0.43063033,0.48149043
2875,3.0966113,0.12477879,0.43063033,0.48149043
2876,3.0966113,0.12477879,0.43063033,0.48149043
2877,3.0966113,0.12477879,0.43063033,0.48149043
2878,3.0966113,0.12477879,0.43063033,0.48149043
2879,3.0966113,0.12477879,0.43063033,0.48149043
2880,3.0966113,0.12477879,0.43063033,0.48149043
2881,3.0966113,0.12477879,0.43063033,0.48149043
2882,3.0966113,0.12477879,0.43063033,0.48149043
2883,3.0966113,0.12477879,0.43063033,0.48149043
2884,3.0966113,0.12477879,0.43063033,0.48149043
2885,3.0966113,0.12477879,0.43063033,0.48149043
2886,3.0966113,0.12477879,0.43063033,0.48149043
2887,3.0966113,0.12477879,0.43063033,0.48149043
2888,3.0966113,0.12477879,0.43063033,0.48149043
2889,3.0966113,0.12477879,0.43063033,0.48149043
2890,3.0966113,0.12477879,0.43063033,0.48149043
2891,3.0966113,0.12477879,0.43063033,0.48149043
2892,3.0966113,0.12477879,0.43063033,0.48149043
2893,3.0966113,0.12477879,0.43063033,0.48149043
2894,3.0966113,0.12477879,0.43063033,0.48149043
2895,3.0966113,0.12477879,0.43063033,0.48149043
2896,3.0966113,0.12477879,0.43063033,0.48149043
2897,3.0966113,0.12477879,0.43063033,0.48149043
2898,3.0966113,0.12477879,0.43063033,0.48149043
2899,3.0966113,0.12477879,0.43063033,0.48149043
2900,3.0966113,0.12477879,0.43063033,0.48149043
2901,3.0966113,0.12477879,0.43063033,0.48149043
2902,3.0966113,0.12477879,0.43063033,0.48149043
2903,3.0966113,0.12477879,0.43063033,0.48149043
2904,3.0966113,0.12477879,0.43063033,0.48149043
2905,3.0966113,0.12477879,0.43063033,0.48149043
2906,3.0966113,0.12477879,0.43063033,0.48149043
2907,3.0966113,0.12477879,0.43063033,0.48149043
2908,3.0966113,0.12477879,0.43063033,0.48149043
2909,3.0966113,0.12477879,0.43063033,0.48149043
2910,3.0966113,0.12477879,0.43063033,0.48149043
2911,3.0966113,0.12477879,0.43063033,0.48149043
2912,3.0966113,0.12477879,0.43063033,0.48149043
2913,3.0966113,0.12477879,0.43063033,0.48149043
2914,3.0966113,0.12477879,0.43063033,0.48149043
2915,3.0966113,0.12477879,0.43063033,0.48149043
2916,3.0966113,0.12477879,0.43063033,0.48149043
2917,3.0966113,0.12477879,0.43063033,0.48149043
2918,3.0966113,0.12477879,0.43063033,0.48149043
2919,3.0966113,0.12477879,0.43063033,0.48149043
2920,3.0966113,0.12477879,0.43063033,0.48149043
2921,3.0966113,0.12477879,0.43063033,0.48149043
2922,3.0966113,0.12477879,0.43063033,0.48149043
2923,3.0966113,0.12477879,0.43063033,0.48149043
2924,3.0966113,0.12477879,0.43063033,0.48149043
2925,3.0966113,0.12477879,0.43063033,0.48149043
2926,3.0966113,0.12477879,0.43063033,0.48149043
2927,3.0966113,0.12477879,0.43063033,0.48149043
2928,3.0966113,0.12477879,0.43063033,0.48149043
2929,3.0966113,0.12477879,0.43063033,0.48149043
2930,3.0966113,0.12477879,0.43063033,0.48149043
2931,3.0966113,0.12477879,0.43063033,0.48149043
2932,3.0966113,0.12477879,0.43063033,0.48149043
2933,3.0966113,0.12477879,0.43063033,0.48149043
2934,3.0966113,0.12477879,0.43063033,0.48149043
2935,3.0966113,0.12477879,0.43063033,0.48149043
2936,3.0966113,0.12477879,0.43063033,0.48149043
2937,3.0966113,0.12477879,0.43063033,0.48149043
2938,3.0966113,0.12477879,0.43063033,0.48149043
2939,3.0966113,0.12477879,0.43063033,0.48149043
2940,3.0966113,0.12477879,0.43063033,0.48149043
2941,3.0966113,0.12477879,0.43063033,0.48149043
2942,3.0966113,0.12477879,0.43063033,0.48149043
2943,3.0966113,0.12477879,0.43063033,0.48149043
2944,3.0966113,0.12477879,0.43063033,0.48149043
2945,3.0966113,0.12477879,0.43063033,0.48149043
2946,3.0966113,0.12477879,0.43063033,0.48149043
2947,3.0966113,0.12477879,0.43063033,0.48149043
2948,3.0966113,0.12477879,0.43063033,0.48149043
2949,3.0966113,0.12477879,0.43063033,0.48149043
2950,3.0966113,0.12477879,0.43063033,0.48149043
2951,3.0966113,0.12477879,0.43063033,0.48149043
2952,3.0966113,0.12477879,0.43063033,0.48149043
2953,3.0966113,0.12477879,0.43063033,0.48149043
2954,3.0966113,0.12477879,0.43063033,0.48149043
2955,3.0966113,0.12477879,0.43063033,0.48149043
2956,3.0966113,0.12477879,0.43063033,0.48149043
2957,3.0966113,0.12477879,0.43063033,0.48149043
2958,3.0966113,0.12477879,0.43063033,0.48149043
2959,3.0966113,0.12477879,0.43063033,0.48149043
2960,3.0966113,0.12477879,0.43063033,0.48149043
2961,3.0966113,0.12477879,0.43063033,0.48149043
2962,3.0966113,0.12477879,0.43063033,0.48149043
2963,3.0966113,0.12477879,0.43063033,0.48149043
2964,3.0966113,0.12477879,0.43063033,0.48149043
2965,3.0966113,0.12477879,0.43063033,0.48149043
2966,3.0966113,0.12477879,0.43063033,0.48149043
2967,3.0966113,0.12477879,0.43063033,0.48149043
2968,3.0966113,0.12477879,0.43063033,0.48149043
2969,3.0966113,0.12477879,0.43063033,0.48149043
2970,3.0966113,0.12477879,0.43063033,0.48149043
2971,3.0966113,0.12477879,0.43063033,0.48149043
2972,3.0966113,0.12477879,0.43063033,0.48149043
2973,3.0966113,0.12477879,0.43063033,0.48149043
2974,3.0966113,0.12477879,0.43063033,0.48149043
2975,3.0966113,0.12477879,0.43063033,0.48149043
2976,3.0966113,0.12477879,0.43063033,0.48149043
2977,3.0966113,0.12477879,0.43063033,0.48149043
2978,3.0966113,0.12477879,0.43063033,0.48149043
2979,3.0966113,0.12477879,0.43063033,0.48149043
2980,3.0966113,0.12477879,0.43063033,0.48149043
2981,3.0966113,0.12477879,0.43063033,0.48149043
2982,3.0966113,0.12477879,0.43063033,0.48149043
2983,3.0966113,0.12477879,0.43063033,0.48149043
2984,3.0966113,0.12477879,0.43063033,0.48149043
2985,3.0966113,0.12477879,0.43063033,0.48149043
2986,3.0966113,0.12477879,0.43063033,0.48149043
2987,3.0966113,0.12477879,0.43063033,0.48149043
2988,3.0966113,0.12477879,0.43063033,0.48149043
2989,3.0966113,0.12477879,0.43063033,0.48149043
2990,3.0966113,0.12477879,0.43063033,0.48149043
2991,3.0966113,0.12477879,0.43063033,0.48149043
2992,3.0966113,0.12477879,0.43063033,0.48149043
2993,3.0966113,0.12477879,0.43063033,0.48149043
2994,3.0966113,0.12477879,0.43063033,0.48149043
2995,3.0966113,0.12477879,0.43063033,0.48149043
2996,3.0966113,0.12477879,0.43063033,0.48149043
2997,3.0966113,0.12477879,0.43063033,0.48149043
2998,3.0966113,0.12477879,0.43063033,0.48149043
2999,3.0966113,0.12477879,0.43063033,0.48149043
